flag,minTimeBetweenSentTnx,maxTimeBetweenSentTnx,avgTimeBetweenSentTnx,minTimeBetweenRecTnx,maxTimeBetweenRecTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,numUniqSentAddress,numUniqRecAddress,minValSent,maxValSent,avgValSent,minValReceived,maxValReceived,avgValReceived,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherSentContracts,totalEtherBalance,activityDays,dailyMax,ratioRecSent,ratioSentTotal,ratioRecTotal,giniSent,giniRec,txFreq,stdBalanceEth
0,0,76041,269.053832,0,1564870951,321443.7066,517,4997,5003,0,1,11,0.007232,0.799874,0.137625,0.000089,0.8,0.138637,10000,687.7127334,693.5993726,0,5.886639181,517,112,1.0010004,0.499650035,0.500249975,0.2561598639,0.2552458129,19.34235977,2.001479885
0,0,0,0,21187091,1634330198,827758644.5,277,1,2,0,1,2,0.381391,0.381391,0.381391,0.384358,0.91757,0.650964,3,0.3813905084,1.30192766,0,0.9205371516,3,1,1,0.25,0.5,0,0.2047777133,0.01083032491,0.3763687355
0,9655,7279255,715308.25,94152,1637407340,96984646.88,264,16,17,0,1,6,0.0064,0.06,0.039319,0.017481,0.05864,0.037749,33,0.629107,0.64172899,0,0.01262199,33,1,1,0.4705882353,0.5,0.2174033426,0.170385284,0.125,0.02651028044
0,0,0,0,0,242660,1317.321032,153,0,9999,1,0,6053,0,0,0,0,0.75,0.000075,10000,0,0.75,0,0.75,153,354,9999,0,0.99980002,0,0.9985686982,65.35947712,0.3676362299
0,211,7417,2732.666667,57215,1619061754,414564655.3,454,3,4,0,2,3,0.081241,0.196973,0.1259,0.00001,0.197265,0.095212,7,0.3776985557,0.38084642,0,0.003147864325,6,2,1,0.375,0.5,0.204275379,0.3992364305,0.0154185022,0.07076374704
0,0,1596070792,110550579.1,715,25135587,12568151,720,15,2,0,5,2,0.005169,0.057957,0.031736,0.006394,0.046647,0.02652,17,0.4760341863,0.05304091762,0,-0.4229932686,13,4,0.125,0.8333333333,0.1111111111,0.3033645971,0.3794504936,0.02361111111,0.08831639781
0,0,0,0,0,0,0,35,1,1,0,1,1,0.057537,0.057537,0.057537,0.057957,0.057957,0.057957,2,0.0575373324,0.0579573324,0,0.00042,2,1,0.5,0.3333333333,0.3333333333,0,0,0.05714285714,0.0287686662
0,0,827536,20234.97939,0,1620996787,8158222.295,475,1504,200,0,184,28,0,6.7,0.077634,0,2.522147,0.315429,1704,116.7610391,63.0857999,0,-53.67523922,471,62,0.1328903654,0.882111437,0.1173020528,0.914419787,0.6364343821,3.587368421,17.93734836
0,19,494865,2479.660482,16,1628608690,2499123.096,373,539,664,0,3,11,0.001703,13.997974,0.438604,0.005117,13.9988,0.358243,1203,236.4075239,237.8733652,0,1.46584129,233,56,1.22962963,0.4476744186,0.5514950166,0.7641548166,0.742404832,3.225201072,1.28986003
0,0,1182696,62741.74839,0,1615386095,47149067.14,516,155,35,0,29,19,0,0.78,0.026334,0,0.824273,0.106519,190,4.081740931,3.728152067,0,-0.3535888631,174,5,0.2243589744,0.8115183246,0.1832460733,0.9209020829,0.6310129478,0.3682170543,0.3386738383
0,0,2851540,323607,28,1635445145,137595070.2,265,22,12,0,5,4,0,10,2.387164,0.234182,9.704851,1.853436,34,52.51761848,22.24122617,0,-30.27639231,32,2,0.5217391304,0.6285714286,0.3428571429,0.4922858582,0.5869730814,0.1283018868,10.85910107
0,65,1770,374.233333,25,1654812074,10934138.28,84,150,152,0,1,6,2.998217,15.432153,7.676522,2.9988,15.4336,7.668113,302,1151.478272,1165.5532,0,14.07492783,82,47,1.006622517,0.495049505,0.501650165,0.1683920656,0.1696039922,3.595238095,5.921377973
0,1012,434239,44125.78571,901,1657526212,32522111.73,20,14,51,0,2,7,0.034374,0.335537,0.172572,0.010345,0.093405,0.04749,65,2.416013618,2.421982187,0,0.005968569388,16,8,3.4,0.2121212121,0.7727272727,0.275010662,0.2687890153,3.25,0.08626415825
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.710197,0.710197,0.710197,1,0,0.71019725,0,0.71019725,1,1,1,0,0.5,0,0,1,0
0,0,1702047,433548,8544,1658250858,829129701,21,4,2,0,4,2,0,0,0,0.012743,0.019272,0.016008,6,0,0.03201543,0,0.03201543,3,4,0.4,0.5714285714,0.2857142857,0,0.1019600426,0.2857142857,0.004749184777
0,0,634125,25862.07826,80,1651358877,59144640.61,89,115,28,0,34,7,0,0.499,0.025917,0.006872,0.309265,0.111654,143,2.980428397,3.126307309,0,0.1458789118,83,29,0.2413793103,0.7986111111,0.1944444444,0.8616001118,0.5157145588,1.606741573,0.07843711829
0,31,70794,5027.657658,10,1647170447,10837986.29,135,111,153,0,2,7,0.022681,2.047038,0.70267,0.02316,1.894837,0.510379,264,77.99639134,78.08804985,0,0.09165851247,135,28,1.366071429,0.4188679245,0.5773584906,0.3578200067,0.3619039646,1.955555556,0.4710720437
0,209,4047736,814834,76285,1652437396,330837046.4,68,5,5,1,3,3,0,0,0,0,0.031749,0.008631,11,0,0.04315656175,0,0.04315656175,9,2,0.8333333333,0.4166666667,0.4166666667,0,0.6783871023,0.1617647059,0.01288786091
0,0,606537,18108.31024,0,1620686386,8013182.611,479,1992,203,0,494,29,0,6,0.168631,0,2.65,0.22694,2195,335.9132244,46.06887061,0,-289.8443538,476,36,0.1018564977,0.9071038251,0.09244080146,0.8463694189,0.7487564636,4.582463466,100.117667
0,0,931007,3033.114103,0,1574291236,170907.0295,57,780,9226,0,734,8760,0.0014,250.000147,7.726468,0.002291,4.999622,0.653242,10006,6026.645109,6026.807457,0,0.1623481403,57,1332,11.81306018,0.07794543819,0.9219546318,0.7419979971,0.5429043175,175.5438596,96.64681926
0,852016,14083115,7467565.5,0,0,0,173,2,1,0,2,1,0.15,1.5,0.825,1.7,1.7,1.7,3,1.65,1.7,0,0.05,3,1,0.3333333333,0.5,0.25,0.4090908595,0,0.01734104046,0.7449832213
0,0,738822,9776.076011,0,1618857845,12093271.2,500,4302,134,0,996,35,0,4,0.061244,0,1.896634,0.124626,4436,263.4736083,16.69990228,0,-246.773706,500,56,0.03114106437,0.9695740365,0.03020058598,0.8028222927,0.7784048159,8.872,82.73087802
0,0,0,0,0,73733,35.677668,5,0,9999,1,0,7189,0,0,0,0,0.011302,0.000003,10000,0,0.02915464766,0,0.02915464766,5,7491,9999,0,0.99980002,0,0.9665726427,2000,0.012131306
0,13,12177788,147199.5882,64,1642892330,25734157.58,222,102,64,0,3,4,0,1.378683,0.221386,0.017597,1.405453,0.271717,166,22.58140214,17.3899055,0,-5.191496641,165,2,0.6213592233,0.6107784431,0.3832335329,0.5190107662,0.5010345101,0.7477477477,1.432072747
0,0,259279,7744.110119,98,1656597822,103551186.5,63,672,16,0,97,7,0,1,0.105041,0,3.445197,0.582049,688,70.58732175,9.312785633,0,-61.27453611,63,36,0.02377414562,0.9753265602,0.02322206096,0.6880860432,0.6375895714,10.92063492,19.76453092
0,0,82325,4872.214685,90779,1648031456,824061117.5,163,2860,2,0,2,1,0,0,0,1,50,25.5,2862,0,51,0,51,163,56,0.000699056274,0.9989521481,0.0006985679357,-3.39E-17,0.480392155,17.55828221,1.617961115
0,0,0,0,1116936,1630012448,236894200.3,327,0,7,0,0,4,0,0,0,0.066314,3.15973,0.633531,7,0,4.43471614,0,4.43471614,7,1,7,0,0.875,0,0.6618670079,0.02140672783,1.257468428
0,47,1908377,320991,157,1633375356,331649522.8,311,6,5,1,4,4,0,1,0.224161,0.001,0.94582,0.271516,12,1.344965715,1.3575781,0,0.01261238456,10,2,0.7142857143,0.4615384615,0.3846153846,0.7437380909,0.6544119272,0.038585209,0.3727402462
0,0,0,0,0,0,0,1,1,1,0,1,1,0.076961,0.076961,0.076961,0.077715,0.077715,0.077715,2,0.07696099477,0.07771463258,0,0.0007536378065,1,2,0.5,0.3333333333,0.3333333333,0,0,2,0.03848049738
0,0,2230838,42849.01,99,1621306345,28021387.71,470,200,59,0,47,16,0,2.3,0.06096,0.0029,0.811,0.147196,259,12.19201789,8.684553627,0,-3.507464264,257,3,0.2935323383,0.7692307692,0.2269230769,0.8338456293,0.5575488489,0.5510638298,1.152853409
0,61,405247,202654,0,0,0,5,2,1,0,2,1,0,0,0,0.002588,0.002588,0.002588,3,0,0.00258765,0,0.00258765,3,1,0.3333333333,0.5,0.25,0,0,0.6,0
0,54,126016,1957.359551,9,1634279728,14180983.3,291,89,117,0,1,4,0.029457,0.12654,0.052344,0.001566,0.118964,0.037987,206,4.65862995,4.4444698,0,-0.21416015,206,1,1.3,0.4299516908,0.5652173913,0.2003906791,0.2555586886,0.7079037801,0.04638806088
0,0,0,0,0,165495,45.210021,6,0,9999,1,0,7040,0,0,0,0,500,0.103488,10000,0,1034.774174,0,1034.774174,6,3381,9999,0,0.99980002,0,0.9997618115,1666.666667,498.4582668
0,10237,1657493746,415382451.8,0,0,0,47,4,0,0,3,0,0,0.04,0.0105,0,0,0,4,0.042,0,0,-0.042,4,1,0,0.8,0,0.7261835602,0,0.08510638298,0.01762810256
0,0,5912879,64599.15869,0,1598962194,23313377.42,706,794,69,0,113,8,0,33.943042,0.468434,0,28.07027,1.769293,863,371.9362665,122.0812343,0,-249.8550321,580,18,0.08679245283,0.9189814815,0.07986111111,0.9207931486,0.6931582015,1.222379603,68.7270292
0,0,719982,1828.400771,0,1618148139,3051864.821,265,9594,532,0,997,113,0,195,0.726762,0,102.004372,2.327679,10126,6972.556823,1238.325152,0,-5734.231672,265,225,0.05544554455,0.9473684211,0.05253283302,0.8696728089,0.8564480967,38.21132075,1748.485216
0,53,129202,12988.4,398,1657936002,165916437.1,16,10,10,0,1,1,0,0,0,0.00065,0.005772,0.002283,20,0,0.02282587176,0,0.02282587176,15,4,0.9090909091,0.4761904762,0.4761904762,0,0.3838161016,1.25,0.006619338425
0,115,258,171.4,769,1658258365,331684865,2,5,5,0,1,1,0.044472,0.130705,0.088766,0.045,0.13137,0.089514,10,0.44382885,0.44757,0,0.00374115,2,6,0.8333333333,0.4545454545,0.4545454545,0.228204863,0.2271374007,5,0.05210374117
0,0,32900100,692137.9912,57342,1580443105,264245277.3,944,114,6,0,21,4,0,4.9,0.057967,0,4.9,0.966667,120,6.608273272,5.8,0,-0.808273272,117,3,0.05217391304,0.9421487603,0.04958677686,0.9593172551,0.7442527966,0.1271186441,0.5258563465
0,0,0,0,0,1127520,838.630563,98,0,9999,1,0,5220,0,0,0,0,515,0.808224,10000,0,8081.430584,0,8081.430584,98,513,9999,0,0.99980002,0,0.9842808888,102.0408163,2566.151078
0,0,6748492,9985.980455,0,1525803580,987874.9705,1164,8442,1561,0,2497,1559,0,51.068797,0.5003,0,32.342897,2.714913,10003,4223.533657,4237.978874,0,14.44521701,1164,75,0.1848868885,0.843862455,0.156037585,0.7633684105,0.5735156332,8.593642612,7.059655664
0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.001097,0.001097,0.001097,2,0,0.001096858418,0,0.001096858418,1,2,0.5,0.3333333333,0.3333333333,0,0,2,0
0,0,1623068023,162758.9585,0,0,0,53,10000,0,0,2,0,0,0,0,0,0,0,10000,0,0,0,0,53,614,0,0.99990001,0,4.44E-17,0,188.6792453,0
0,0,0,0,0,1622688855,162405.7403,16,0,10000,0,0,5,0,0,0,0,20,0.004,10000,0,40,0,40,16,956,10000,0,0.99990001,0,0.9997250069,625,10.16699739
0,0,3772048,132440.7842,210,1642542774,821271492,214,139,2,0,55,2,0,4.619,0.27866,0,20,10,141,38.733712,20,0,-18.733712,117,9,0.01428571429,0.9788732394,0.01408450704,0.7457549613,0.499999995,0.6588785047,10.22108231
0,0,91309,1396.154214,0,1637396024,467167.3802,127,6491,3509,0,1900,1526,0,101.792582,0.86517,0.005859,130,1.616252,10000,5615.815959,5671.428599,0,55.61263997,127,555,0.5405113986,0.6490350965,0.3508649135,0.9023990039,0.7639986043,78.74015748,47.01803373
0,0,7668138,295023.3077,9854,1641582532,109745020.4,231,52,15,0,19,1,0,0.37,0.041274,0.028011,0.452544,0.142726,67,2.146248808,2.1408883,0,-0.00536050805,65,3,0.2830188679,0.7647058824,0.2205882353,0.764142495,0.4080865162,0.29004329,0.1254904467
0,14,1694001,190156.9,59,1637863077,118427290.2,277,20,14,0,7,7,0.010436,1.060418,0.145992,0.010415,0.175725,0.073977,34,2.919836876,1.035682835,0,-1.884154041,24,6,0.6666666667,0.5714285714,0.4,0.6185149678,0.3520696597,0.1227436823,0.5500104153
0,0,3263014,97201.35931,144,1632356382,45518716.53,333,231,36,0,67,9,0,9,0.256539,0,10,1.381338,267,59.26042692,49.72815688,0,-9.532270041,171,11,0.1551724138,0.8619402985,0.1343283582,0.8314855236,0.668205705,0.8018018018,2.04733894
0,13,3324447,82461.625,8248,1649639733,550542558.7,130,112,3,0,22,2,0,5.639052,0.349809,0,4.837118,2.702687,115,39.1785574,8.108060154,0,-31.07049725,114,1,0.02654867257,0.9655172414,0.02586206897,0.7896344992,0.397720963,0.8846153846,8.622555397
0,0,10824545,188361.3278,0,1588383542,20846976.69,848,302,77,0,81,27,0,11.5,1.196548,0,12.345023,3.202151,379,361.3575949,246.5655894,0,-114.7920054,326,15,0.2541254125,0.7947368421,0.2026315789,0.8099850991,0.5467940481,0.4469339623,49.65647459
0,0,2112031,44760.47887,250,1602823564,22672375.04,642,71,73,0,5,36,0,9.99874,1.65154,0.024458,10,1.607382,144,117.2593055,117.3388613,0,0.07955574981,143,2,1.013888889,0.4896551724,0.5034482759,0.5269845186,0.5209098024,0.2242990654,1.469122608
0,0,1572107,12866.08871,0,1629970523,8395393.21,372,1939,195,0,280,17,0,11,0.348955,0,14.336412,1.770695,2134,676.6234826,345.2854806,0,-331.338002,372,156,0.1005154639,0.9081967213,0.09133489461,0.8638713338,0.6366100201,5.73655914,103.6016334
0,13,777344,69963.23077,2303,1654818951,331664944.2,83,52,5,0,20,2,0,0.134,0.013611,0.014,0.120231,0.060952,57,0.7077758067,0.30475895,0,-0.4030168567,52,3,0.09433962264,0.8965517241,0.08620689655,0.8008688644,0.306976522,0.686746988,0.1880634006
0,0,2722819,97328.53933,0,1616105021,39479665.59,530,445,41,0,120,18,0,6.478124,0.317414,0,29.995,2.387456,486,141.2490423,97.88571484,0,-43.36332748,420,12,0.09192825112,0.9137577002,0.0841889117,0.7870448122,0.7935300649,0.9169811321,15.08047553
0,0,4780855,26077.48494,25,1609921416,10352155.82,598,1394,157,0,334,35,0,2.15,0.074531,0,1.49225,0.252436,1551,103.8959415,39.63242203,0,-64.26351944,593,48,0.1125448029,0.8981958763,0.1011597938,0.7862129275,0.49737569,2.593645485,19.33076339
0,0,0,0,0,1818,18.514151,3,0,9999,1,0,6121,0,0,0,0,0.7,0.108177,10000,0,1081.6608,0,1081.6608,3,9188,9999,0,0.99980002,0,0.6156708725,3333.333333,325.1739522
0,0,1055698,17340.04532,0,1644339476,12684997.25,188,662,130,19,60,87,0,115,0.377615,0,3.237337,0.306102,811,249.9810304,39.79319709,0.15,-210.3378333,178,41,0.1960784314,0.815270936,0.1600985222,0.9845483384,0.7756904099,4.313829787,63.37501261
0,0,0,0,0,154811,1635.756876,190,0,9999,1,0,4548,0,0,0,0,0,0,10000,0,0,0,0,190,1056,9999,0,0.99980002,0,0,52.63157895,0
0,39,97130837,5124623.5,371,1542988911,257586283.2,1335,22,6,0,11,5,0,2,0.108718,0.045261,2.294501,0.497727,28,2.391787165,2.986361173,0,0.5945740078,27,2,0.2608695652,0.7586206897,0.2068965517,0.9392684683,0.6780956711,0.02097378277,0.4738494494
0,0,0,0,0,379263,5575.377229,283,0,4374,1,0,1188,0,0,0,0,850,5.442352,4375,0,23804.84635,0,23804.84635,283,99,4374,0,0.9995429616,0,0.9570837539,15.45936396,7897.394573
0,0,1628845,7936.124561,0,1527082318,37275757.17,925,9971,41,0,2145,7,0,0.061295,0.000883,0,1.972953,0.574463,10012,8.807493977,23.552967,0,14.74547302,925,543,0.004111512234,0.9958054529,0.00409467692,0.8232969785,0.5209943737,10.82378378,4.802567776
0,9,252851,13883.75771,168,1650752779,21265258.4,129,227,78,0,16,11,0,0.23,0.021113,0.001228,0.291,0.063628,305,4.792707278,4.963018881,0,0.1703116033,129,18,0.3421052632,0.7418300654,0.2549019608,0.5738259071,0.463561994,2.364341085,0.1466473673
0,0,0,0,6,1656411973,8436778.426,66,0,197,0,0,136,0,0,0,0,0,0,197,0,0,0,0,66,8,197,0,0.9949494949,0,5.59E-17,2.984848485,0
0,0,1892162,95167.74762,0,1633499595,71369854.3,324,210,23,0,50,12,0,0.9,0.040371,0,0.339431,0.059865,233,8.477982965,1.376895123,0,-7.101087841,230,1,0.1090047393,0.8974358974,0.09829059829,0.836738418,0.6319766409,0.7191358025,2.809596435
0,0,3212113,95901.20101,733,1629950082,96589848.71,361,199,17,0,35,6,0,13.432965,0.347086,0.001,7.5,1.968533,216,69.0701483,33.46506351,0,-35.60508479,204,9,0.085,0.9170506912,0.07834101382,0.8695401113,0.5767626499,0.5983379501,10.05028559
0,14,2070440,190989.6333,77,1637391005,205589693.8,284,90,8,0,22,5,0,1.25,0.069137,0.033847,0.783153,0.358419,98,6.222374427,2.867353918,0,-3.355020509,94,5,0.08791208791,0.9090909091,0.08080808081,0.8948514209,0.4093447052,0.3450704225,1.386684317
0,0,0,0,0,3783007,4205.991799,487,0,9999,1,0,4074,0,0,0,0,0.347951,0.000118,10000,0,1.181992774,0,1.181992774,487,129,9999,0,0.99980002,0,0.9982003169,20.5338809,0.5083089733
0,0,9666712,160335.0391,7,1622883594,24004861.12,442,179,68,0,75,21,0,1.566912,0.10886,0.003217,1.565093,0.188688,247,19.48600515,12.83080301,0,-6.655202132,243,3,0.3777777778,0.7217741935,0.2741935484,0.7669462,0.6423985059,0.5588235294,1.757687929
0,4,910,153,29,1633136842,39567532.26,333,41,42,0,1,18,0.010331,1.498793,0.258758,0.011189,1.5,0.253941,83,10.60907453,10.66553699,0,0.05646245971,82,2,1,0.4880952381,0.5,0.563960862,0.5717775654,0.2492492492,0.2696862947
0,52,2552068,78304.78947,2455,1654627176,551751584,59,57,3,0,11,3,0,0.05,0.001207,0.0025,0.2,0.0706,60,0.06878723965,0.2118,0,0.1430127603,50,7,0.05172413793,0.9344262295,0.04918032787,0.9676918551,0.6216547695,1.016949153,0.01632170926
0,0,0,0,570,1658257756,331652171.8,1,0,5,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,5,5,0,0.8333333333,0,0,5,0
0,107,6662126,1497415.833,94523,1631269533,544880973,352,18,3,0,11,3,0,0.156222,0.04279,0.032365,0.1236,0.08142,21,0.7702231068,0.24425988,0,-0.5259632268,20,2,0.1578947368,0.8181818182,0.1363636364,0.6243384474,0.2490100242,0.05965909091,0.2172784647
0,0,0,0,0,52240,323.729173,38,0,9999,1,0,7201,0,0,0,0,0.05,0.000011,10000,0,0.11015853,0,0.11015853,38,2804,9999,0,0.99980002,0,0.9907469868,263.1578947,0.04037437901
0,14,828543,106899.1918,348,1639250799,110173342.1,245,73,15,0,20,7,0,0.73,0.100266,0.004011,0.268775,0.075522,88,7.319448029,1.132837484,0,-6.186610545,87,2,0.2027027027,0.8202247191,0.1685393258,0.7903797385,0.5019474762,0.3591836735,1.839844246
0,0,0,0,0,52024,1434.141942,50,0,2966,1,0,926,0,0,0,0,0.3,0.028281,2967,0,83.88,0,83.88,50,1017,2966,0,0.9993261456,0,0.6737336745,59.34,25.73897499
0,0,609857,5848.430505,0,1562264034,40061933.59,677,9972,39,3,932,15,0,11,0.002562,0,5,1.459455,10014,25.54332602,56.91874479,0,31.37541878,677,85,0.003910558508,0.9957064403,0.003894158762,0.9584192663,0.6318894381,14.79172821,9.626080353
0,0,0,0,0,0,0,17,1,1,0,1,1,0.080562,0.080562,0.080562,0.0812,0.0812,0.0812,2,0.08056211638,0.0812,0,0.0006378836243,2,1,0.5,0.3333333333,0.3333333333,0,0,0.1176470588,0.04028105819
0,0,0,0,604929,1620819411,118447029.1,434,1,14,0,1,2,0.827716,0.827716,0.827716,0.056831,0.172295,0.090459,15,0.8277161081,1.266428302,0,0.438712194,15,1,7,0.0625,0.875,0,0.1648042728,0.03456221198,0.2500108575
0,0,2930854,99791.41177,244,1615527282,56605853,538,204,29,0,115,12,0,1.1,0.027106,0.006,0.9974,0.116467,233,5.529676844,3.377548539,0,-2.152128305,228,6,0.1414634146,0.8717948718,0.1239316239,0.9312633728,0.5779526973,0.4330855019,0.7939668309
0,0,0,0,0,706047,993.071639,36,0,3057,1,0,2714,0,0,0,0,0.05994,0.000327,3058,0,0.99968,0,0.99968,25,2624,3057,0,0.9993461916,0,0.9904738955,84.94444444,0.3181011014
0,0,1944345,32812.50444,0,1600390056,19838398.99,713,1689,81,0,327,22,0,53,0.920148,0,52.942005,6.692046,1770,1554.129223,542.055745,0,-1012.073478,619,72,0.04792899408,0.9536984754,0.04573687182,0.9181051024,0.6585827868,2.482468443,292.8573066
0,0,609882,115233.9412,2137,1654878334,207473000,80,17,8,0,9,4,0,0.15,0.027098,0.00188,0.157207,0.06334,25,0.4606587647,0.50671743,0,0.0460586653,25,1,0.4444444444,0.6538461538,0.3076923077,0.741300586,0.463009267,0.3125,0.03791784872
0,0,672991,30753.61778,58,1648672517,26690699.34,152,225,62,0,48,13,0,1,0.047234,0.0011,1.268297,0.166292,287,10.6276147,10.31010952,0,-0.3175051806,140,64,0.2743362832,0.78125,0.2152777778,0.8236338176,0.5412778584,1.888157895,0.2832545376
0,6,434068,71129.35294,345426,1630222805,97559513.41,342,17,17,0,4,2,0,0.035503,0.016741,0.003999,0.032435,0.017732,34,0.284591159,0.3014499833,0,0.01685882434,33,2,0.9444444444,0.4857142857,0.4857142857,0.3911922435,0.3408073199,0.09941520468,0.01494779609
0,0,3047490,138553.7887,19,1644718844,44652030.27,200,71,37,0,14,13,0,1,0.095155,0.00377,1,0.140432,108,6.755983111,5.195995933,0,-1.559987178,98,10,0.5138888889,0.6513761468,0.3394495413,0.7949562951,0.7237122931,0.54,0.4566028049
0,37,12042467,378347,29,1616189701,90730234.5,516,73,18,0,40,13,0,1.4,0.170745,0,2.876505,0.509409,91,12.46439633,9.169356825,0,-3.295039505,89,2,0.2432432432,0.7934782609,0.1956521739,0.7134840637,0.6156944789,0.1763565891,1.170029993
0,0,0,0,0,3710575,2373.088609,275,0,9999,1,0,3944,0,0,0,0,130,0.329329,10000,0,3292.961995,0,3292.961995,275,185,9999,0,0.99980002,0,0.9419360431,36.36363636,982.3346834
0,0,426092,68308.21429,263,1655325421,552438729,35,14,3,0,4,2,0,0.75,0.166983,0.42781,0.93,0.595403,17,2.33776765,1.78621,0,-0.5515576499,14,4,0.2,0.7777777778,0.1666666667,0.6826131883,0.187432204,0.4857142857,0.3468643628
0,0,0,0,0,76064,520.542354,61,0,9999,1,0,2717,0,0,0,0,0.5,0.000272,10000,0,2.71928273,0,2.71928273,61,1346,9999,0,0.99980002,0,0.9990757628,163.9344262,1.2073847
0,0,1123540,29425.3141,167,1649792692,41436423.13,142,156,40,5,17,6,0,0.754159,0.017857,0.001952,0.144773,0.031838,201,2.785737559,1.273504328,0,-1.512233231,142,9,0.2547770701,0.7722772277,0.198019802,0.9285743765,0.4789003174,1.415492958,0.5406834418
0,0,880763,73218.64029,40,1637707287,54709781.63,278,278,30,0,81,9,0,5,0.175358,0.0314,6.377785,0.968873,308,48.7494407,29.06617837,0,-19.68326233,254,11,0.1075268817,0.8996763754,0.09708737864,0.8150755682,0.6941588787,1.107913669,6.888401265
0,0,0,0,0,394313,2267.331879,211,0,8021,1,0,738,0,0,0,0,0,0,8022,0,2.24E-12,0,2.24E-12,211,402,8021,0,0.9997507167,0,2.79E-09,38.01895735,1.02E-12
0,24,11201,1181.857143,1201,1658254642,829127921.5,1,14,2,1,7,2,0,4.086872,0.514777,0.1988,3.2,1.6994,17,7.206872164,3.3988,0,-3.808072164,1,16,0.1333333333,0.7777777778,0.1111111111,0.8643468465,0.4415087418,17,1.778923247
0,0,0,0,5,12109,1180,1,0,11,1,0,5,0,0,0,0,0,0,12,0,0,0,0,1,12,11,0,0.8461538462,0,0,12,0
0,2,286985,46251.19444,775,1658164351,207305522,42,72,8,0,8,2,0,4.9,0.169167,0.1,3.325,1.399733,80,12.18,11.197862,0,-0.982138,32,10,0.1095890411,0.8888888889,0.0987654321,0.9296883758,0.3685255235,1.904761905,1.062488519
0,49,1161156,106197.5455,85297,1653839721,184219637.3,62,11,9,0,6,4,0,2.093266,0.381084,0.0014,2.093918,0.466044,20,4.191926194,4.194393294,0,0.002467099491,19,2,0.75,0.5238095238,0.4285714286,0.7052341519,0.6366489864,0.3225806452,0.4828416324
0,0,2759885,31618.40491,0,1626623424,11882446.91,410,326,139,0,141,91,0,4.11147,0.122419,0,3.468326,0.165191,465,39.90851082,22.96157098,0,-16.94693985,402,25,0.4250764526,0.6995708155,0.2982832618,0.7875816882,0.7407306394,1.134146341,5.930895041
0,0,708651,22540.38523,0,1641257612,10048789.84,240,623,164,0,137,13,0,11.5,0.33571,0,8.2,0.438623,787,209.1473314,71.93409107,0,-137.2132403,240,19,0.2628205128,0.7906091371,0.2081218274,0.8527976378,0.6311110915,3.279166667,46.11882869
0,0,741353,15293.40439,0,1643825942,8237383.895,211,957,200,0,148,30,0,14,0.329472,0,14,0.649874,1157,315.3042932,129.9748665,0,-185.3294267,211,49,0.2087682672,0.8264248705,0.1727115717,0.8216727489,0.7390628575,5.483412322,51.08094113
0,142,1547232,641128.75,0,0,0,30,4,1,0,2,1,0,3.7,0.925,0.015321,0.015321,0.015321,5,3.7,0.0153213,0,-3.6846787,4,2,0.2,0.6666666667,0.1666666667,0.7499999189,0,0.1666666667,1.48
